Code;CodeShare;Stops;Source Airport ID;Destination Airport;Airline ID;;;;;;;;;;;;;;;;
54082;;0;3321;MEL;4937;;;;;;;;;;;;;;;;
54083;;0;3321;SYD;4937;;;;;;;;;;;;;;;;
54084;;0;3351;MEL;4937;;;;;;;;;;;;;;;;
54085;;0;3351;SYD;4937;;;;;;;;;;;;;;;;
54086;;0;3328;SYD;4937;;;;;;;;;;;;;;;;
54087;;0;3361;ADL;4937;;;;;;;;;;;;;;;;
54088;;0;3361;ASP;4937;;;;;;;;;;;;;;;;
54089;;0;3361;BNE;4937;;;;;;;;;;;;;;;;
54090;;0;3361;CFS;4937;;;;;;;;;;;;;;;;
54091;;0;3361;CNS;4937;;;;;;;;;;;;;;;;
54092;;0;3361;MEL;4937;;;;;;;;;;;;;;;;
54093;;0;3361;OOL;4937;;;;;;;;;;;;;;;;
54094;;0;3361;PER;4937;;;;;;;;;;;;;;;;
54095;;0;3361;PPP;4937;;;;;;;;;;;;;;;;
54096;;0;253;TUN;4870;;;;;;;;;;;;;;;;
54097;;0;210;TUN;4870;;;;;;;;;;;;;;;;
54098;;0;580;TUN;4870;;;;;;;;;;;;;;;;
54099;;0;1218;TUN;4870;;;;;;;;;;;;;;;;
54100;;0;1739;TUN;4870;;;;;;;;;;;;;;;;
54101;;0;1154;TUN;4870;;;;;;;;;;;;;;;;
54102;;0;2177;TUN;4870;;;;;;;;;;;;;;;;
54103;;0;1044;TUN;4870;;;;;;;;;;;;;;;;
54104;;0;1538;TUN;4870;;;;;;;;;;;;;;;;
54105;;0;1264;TUN;4870;;;;;;;;;;;;;;;;
54106;;0;302;DJE;4870;;;;;;;;;;;;;;;;
54107;;0;302;MIR;4870;;;;;;;;;;;;;;;;
54108;;0;302;TUN;4870;;;;;;;;;;;;;;;;
54109;;0;1423;DJE;4870;;;;;;;;;;;;;;;;
54110;;0;1128;TUN;4870;;;;;;;;;;;;;;;;
54111;;0;1074;TUN;4870;;;;;;;;;;;;;;;;
54112;;0;293;BRU;4870;;;;;;;;;;;;;;;;
54113;;0;293;BSL;4870;;;;;;;;;;;;;;;;
54114;;0;293;DUS;4870;;;;;;;;;;;;;;;;
54115;;0;293;FRA;4870;;;;;;;;;;;;;;;;
54116;;0;293;GVA;4870;;;;;;;;;;;;;;;;
54117;;0;293;HAM;4870;;;;;;;;;;;;;;;;
54118;;0;293;LYS;4870;;;;;;;;;;;;;;;;
54119;;0;293;MRS;4870;;;;;;;;;;;;;;;;
54120;;0;293;MUC;4870;;;;;;;;;;;;;;;;
54121;;0;293;NCE;4870;;;;;;;;;;;;;;;;
54122;;0;293;NTE;4870;;;;;;;;;;;;;;;;
54123;;0;293;ORY;4870;;;;;;;;;;;;;;;;
54124;;0;293;SXB;4870;;;;;;;;;;;;;;;;
54125;;0;293;SXF;4870;;;;;;;;;;;;;;;;
54126;;0;293;ZRH;4870;;;;;;;;;;;;;;;;
54127;;0;1084;TUN;4870;;;;;;;;;;;;;;;;
54128;;0;4029;TUN;4870;;;;;;;;;;;;;;;;
54129;;0;345;DJE;4870;;;;;;;;;;;;;;;;
54130;;0;345;NBE;4870;;;;;;;;;;;;;;;;
54131;;0;345;TUN;4870;;;;;;;;;;;;;;;;
54132;;0;2188;TUN;4870;;;;;;;;;;;;;;;;
54133;;0;1555;TUN;4870;;;;;;;;;;;;;;;;
54134;;0;340;DJE;4870;;;;;;;;;;;;;;;;
54135;;0;340;NBE;4870;;;;;;;;;;;;;;;;
54136;;0;340;TUN;4870;;;;;;;;;;;;;;;;
54137;;0;1665;DJE;4870;;;;;;;;;;;;;;;;
54138;;0;1665;MIR;4870;;;;;;;;;;;;;;;;
54139;;0;1665;TUN;4870;;;;;;;;;;;;;;;;
54140;;0;342;DJE;4870;;;;;;;;;;;;;;;;
54141;;0;342;NBE;4870;;;;;;;;;;;;;;;;
54142;;0;1701;TUN;4870;;;;;;;;;;;;;;;;
54143;;0;2072;TUN;4870;;;;;;;;;;;;;;;;
54144;;0;2176;TUN;4870;;;;;;;;;;;;;;;;
54145;;0;5699;TUN;4870;;;;;;;;;;;;;;;;
54146;;0;507;TUN;4870;;;;;;;;;;;;;;;;
54147;;0;1638;TUN;4870;;;;;;;;;;;;;;;;
54148;;0;1335;DJE;4870;;;;;;;;;;;;;;;;
54149;;0;1335;MIR;4870;;;;;;;;;;;;;;;;
54150;;0;1335;TUN;4870;;;;;;;;;;;;;;;;
54151;;0;1229;DJE;4870;;;;;;;;;;;;;;;;
54152;;0;1229;TUN;4870;;;;;;;;;;;;;;;;
54153;;0;2074;TUN;4870;;;;;;;;;;;;;;;;
54154;;0;286;BRU;4870;;;;;;;;;;;;;;;;
54155;;0;286;GVA;4870;;;;;;;;;;;;;;;;
54156;;0;286;LYS;4870;;;;;;;;;;;;;;;;
54157;;0;286;MRS;4870;;;;;;;;;;;;;;;;
54158;;0;286;NCE;4870;;;;;;;;;;;;;;;;
54159;;0;286;ORY;4870;;;;;;;;;;;;;;;;
54160;;0;5804;TUN;4870;;;;;;;;;;;;;;;;
54161;;0;1353;DJE;4870;;;;;;;;;;;;;;;;
54162;;0;1353;MIR;4870;;;;;;;;;;;;;;;;
54163;;0;1353;TUN;4870;;;;;;;;;;;;;;;;
54164;;0;346;DJE;4870;;;;;;;;;;;;;;;;
54165;;0;346;NBE;4870;;;;;;;;;;;;;;;;
54166;;0;346;TUN;4870;;;;;;;;;;;;;;;;
54167;;0;1524;TUN;4870;;;;;;;;;;;;;;;;
54168;;0;7447;DUS;4870;;;;;;;;;;;;;;;;
54169;;0;7447;FRA;4870;;;;;;;;;;;;;;;;
54170;;0;7447;HAM;4870;;;;;;;;;;;;;;;;
54171;;0;7447;MUC;4870;;;;;;;;;;;;;;;;
54172;;0;7447;SXF;4870;;;;;;;;;;;;;;;;
54173;;0;7447;ZRH;4870;;;;;;;;;;;;;;;;
54174;;0;1354;DJE;4870;;;;;;;;;;;;;;;;
54175;;0;1354;MIR;4870;;;;;;;;;;;;;;;;
54176;;0;1354;TUN;4870;;;;;;;;;;;;;;;;
54177;;0;1094;TUN;4870;;;;;;;;;;;;;;;;
54178;;0;1418;DJE;4870;;;;;;;;;;;;;;;;
54179;;0;1418;TUN;4870;;;;;;;;;;;;;;;;
54180;;0;231;TUN;4870;;;;;;;;;;;;;;;;
54181;;0;1386;DJE;4870;;;;;;;;;;;;;;;;
54182;;0;1386;MIR;4870;;;;;;;;;;;;;;;;
54183;;0;1386;TOE;4870;;;;;;;;;;;;;;;;
54184;;0;1386;TUN;4870;;;;;;;;;;;;;;;;
54185;;0;246;TUN;4870;;;;;;;;;;;;;;;;
54186;;0;1512;TUN;4870;;;;;;;;;;;;;;;;
54187;;0;1435;DJE;4870;;;;;;;;;;;;;;;;
54188;;0;1435;TUN;4870;;;;;;;;;;;;;;;;
54189;;0;337;DJE;4870;;;;;;;;;;;;;;;;
54190;;0;337;NBE;4870;;;;;;;;;;;;;;;;
54191;;0;1157;TUN;4870;;;;;;;;;;;;;;;;
54192;;0;1273;TUN;4870;;;;;;;;;;;;;;;;
54193;;0;5697;TUN;4870;;;;;;;;;;;;;;;;
54194;;0;296;ORY;4870;;;;;;;;;;;;;;;;
54195;;0;287;ABJ;4870;;;;;;;;;;;;;;;;
54196;;0;287;ALG;4870;;;;;;;;;;;;;;;;
54197;;0;287;AMS;4870;;;;;;;;;;;;;;;;
54198;;0;287;BCN;4870;;;;;;;;;;;;;;;;
54199;;0;287;BEG;4870;;;;;;;;;;;;;;;;
54200;;0;287;BEN;4870;;;;;;;;;;;;;;;;
54201;;0;287;BEY;4870;;;;;;;;;;;;;;;;
54202;;0;287;BKO;4870;;;;;;;;;;;;;;;;
54203;;0;287;BLQ;4870;;;;;;;;;;;;;;;;
54204;;0;287;BOD;4870;;;;;;;;;;;;;;;;
54205;;0;287;BRU;4870;;;;;;;;;;;;;;;;
54206;;0;287;CAI;4870;;;;;;;;;;;;;;;;
54207;;0;287;CMN;4870;;;;;;;;;;;;;;;;
54208;;0;287;DKR;4870;;;;;;;;;;;;;;;;
54209;;0;287;DME;4870;;;;;;;;;;;;;;;;
54210;;0;287;DUS;4870;;;;;;;;;;;;;;;;
54211;;0;287;DXB;4870;;;;;;;;;;;;;;;;
54212;;0;287;FCO;4870;;;;;;;;;;;;;;;;
54213;;0;287;FRA;4870;;;;;;;;;;;;;;;;
54214;;0;287;GVA;4870;;;;;;;;;;;;;;;;
54215;;0;287;IST;4870;;;;;;;;;;;;;;;;
54216;;0;287;JED;4870;;;;;;;;;;;;;;;;
54217;;0;287;KWI;4870;;;;;;;;;;;;;;;;
54218;;0;287;LAQ;4870;;;;;;;;;;;;;;;;
54219;;0;287;LHR;4870;;;;;;;;;;;;;;;;
54220;;0;287;LIS;4870;;;;;;;;;;;;;;;;
54221;;0;287;LYS;4870;;;;;;;;;;;;;;;;
54222;;0;287;MAD;4870;;;;;;;;;;;;;;;;
54223;;0;287;MED;4870;;;;;;;;;;;;;;;;
54224;;0;287;MRA;4870;;;;;;;;;;;;;;;;
54225;;0;287;MRS;4870;;;;;;;;;;;;;;;;
54226;;0;287;MUC;4870;;;;;;;;;;;;;;;;
54227;;0;287;MXP;4870;;;;;;;;;;;;;;;;
54228;;0;287;NCE;4870;;;;;;;;;;;;;;;;
54229;;0;287;NKC;4870;;;;;;;;;;;;;;;;
54230;;0;287;NTE;4870;;;;;;;;;;;;;;;;
54231;;0;287;ORN;4870;;;;;;;;;;;;;;;;
54232;;0;287;ORY;4870;;;;;;;;;;;;;;;;
54233;;0;287;OUA;4870;;;;;;;;;;;;;;;;
54234;;0;287;PMO;4870;;;;;;;;;;;;;;;;
54235;;0;287;SXB;4870;;;;;;;;;;;;;;;;
54236;;0;287;TIP;4870;;;;;;;;;;;;;;;;
54237;;0;287;TLS;4870;;;;;;;;;;;;;;;;
54238;;0;287;TOB;4870;;;;;;;;;;;;;;;;
54239;;0;287;VCE;4870;;;;;;;;;;;;;;;;
54240;;0;287;VIE;4870;;;;;;;;;;;;;;;;
54241;;0;287;ZRH;4870;;;;;;;;;;;;;;;;
54242;;0;1551;TUN;4870;;;;;;;;;;;;;;;;
54243;;0;1613;TUN;4870;;;;;;;;;;;;;;;;
54244;;0;1678;DJE;4870;;;;;;;;;;;;;;;;
54245;;0;1678;NBE;4870;;;;;;;;;;;;;;;;
54246;;0;1678;TUN;4870;;;;;;;;;;;;;;;;
54247;;0;6396;LXA;5333;;;;;;;;;;;;;;;;
54248;;0;3393;LXA;5333;;;;;;;;;;;;;;;;
54249;;0;3393;SHA;5333;;;;;;;;;;;;;;;;
54250;;0;3395;HGH;5333;;;;;;;;;;;;;;;;
54251;;0;3395;KWE;5333;;;;;;;;;;;;;;;;
54252;;0;3395;LXA;5333;;;;;;;;;;;;;;;;
54253;;0;3395;LZY;5333;;;;;;;;;;;;;;;;
54254;;0;3395;SHA;5333;;;;;;;;;;;;;;;;
54255;;0;3395;SZX;5333;;;;;;;;;;;;;;;;
54256;;0;3395;XMN;5333;;;;;;;;;;;;;;;;
54257;;0;3395;XNN;5333;;;;;;;;;;;;;;;;
54258;;0;3386;CTU;5333;;;;;;;;;;;;;;;;
54259;;0;4085;LXA;5333;;;;;;;;;;;;;;;;
54260;;0;4085;PEK;5333;;;;;;;;;;;;;;;;
54261;;0;3394;CTU;5333;;;;;;;;;;;;;;;;
54262;;0;3378;LXA;5333;;;;;;;;;;;;;;;;
54263;;0;3378;TYN;5333;;;;;;;;;;;;;;;;
54264;;0;4097;BPX;5333;;;;;;;;;;;;;;;;
54265;;0;4097;CKG;5333;;;;;;;;;;;;;;;;
54266;;0;4097;CTU;5333;;;;;;;;;;;;;;;;
54267;;0;4097;INC;5333;;;;;;;;;;;;;;;;
54268;;0;4097;LHW;5333;;;;;;;;;;;;;;;;
54269;;0;4097;LZY;5333;;;;;;;;;;;;;;;;
54270;;0;4097;MIG;5333;;;;;;;;;;;;;;;;
54271;;0;4097;NGQ;5333;;;;;;;;;;;;;;;;
54272;;0;4097;XNN;5333;;;;;;;;;;;;;;;;
54273;;0;6402;CTU;5333;;;;;;;;;;;;;;;;
54274;;0;6402;LXA;5333;;;;;;;;;;;;;;;;
54275;;0;6400;LXA;5333;;;;;;;;;;;;;;;;
54276;;0;7932;LXA;5333;;;;;;;;;;;;;;;;
54277;;0;3388;XNN;5333;;;;;;;;;;;;;;;;
54278;;0;3364;INC;5333;;;;;;;;;;;;;;;;
54279;;0;3391;CKG;5333;;;;;;;;;;;;;;;;
54280;;0;3391;CTU;5333;;;;;;;;;;;;;;;;
54281;;0;3374;CTU;5333;;;;;;;;;;;;;;;;
54282;;0;3369;LHW;5333;;;;;;;;;;;;;;;;
54283;;0;3383;CTU;5333;;;;;;;;;;;;;;;;
54284;;0;6366;CTU;5333;;;;;;;;;;;;;;;;
54285;;0;6366;LXA;5333;;;;;;;;;;;;;;;;
54286;;0;6366;NKG;5333;;;;;;;;;;;;;;;;
54287;;0;6366;YUS;5333;;;;;;;;;;;;;;;;
54288;;0;7894;XNN;5333;;;;;;;;;;;;;;;;
54289;;0;3885;ICN;16624;;;;;;;;;;;;;;;;
54290;;0;2370;GMP;16624;;;;;;;;;;;;;;;;
54291;;0;2370;TAE;16624;;;;;;;;;;;;;;;;
54292;;0;2287;ICN;16624;;;;;;;;;;;;;;;;
54293;;0;2305;ICN;16624;;;;;;;;;;;;;;;;
54294;;0;2378;CJU;16624;;;;;;;;;;;;;;;;
54295;;0;2378;TSA;16624;;;;;;;;;;;;;;;;
54296;;0;5996;ICN;16624;;;;;;;;;;;;;;;;
54297;;0;3930;BKK;16624;;;;;;;;;;;;;;;;
54298;;0;3930;CTS;16624;;;;;;;;;;;;;;;;
54299;;0;3930;FUK;16624;;;;;;;;;;;;;;;;
54300;;0;3930;HSG;16624;;;;;;;;;;;;;;;;
54301;;0;3930;TNA;16624;;;;;;;;;;;;;;;;
54302;;0;2381;CJU;16624;;;;;;;;;;;;;;;;
54303;;0;4108;ICN;16624;;;;;;;;;;;;;;;;
54304;;0;2275;GMP;16624;;;;;;;;;;;;;;;;
54305;;0;2774;ORY;567;;;;;;;;;;;;;;;;
54306;Y;0;915;TNR;567;;;;;;;;;;;;;;;;
54307;;0;2878;ORY;567;;;;;;;;;;;;;;;;
54308;;0;2878;PTP;567;;;;;;;;;;;;;;;;
54309;;0;2878;SLU;567;;;;;;;;;;;;;;;;
54310;;0;1386;CAY;567;;;;;;;;;;;;;;;;
54311;Y;0;1386;DZA;567;;;;;;;;;;;;;;;;
54312;;0;1386;FDF;567;;;;;;;;;;;;;;;;
54313;;0;1386;PAP;567;;;;;;;;;;;;;;;;
54314;;0;1386;PTP;567;;;;;;;;;;;;;;;;
54315;Y;0;1386;RUN;567;;;;;;;;;;;;;;;;
54316;;0;1386;SXM;567;;;;;;;;;;;;;;;;
54317;;0;1897;PTP;567;;;;;;;;;;;;;;;;
54318;;0;1897;SDQ;567;;;;;;;;;;;;;;;;
54319;;0;2881;FDF;567;;;;;;;;;;;;;;;;
54320;;0;2881;ORY;567;;;;;;;;;;;;;;;;
54321;;0;2881;PAP;567;;;;;;;;;;;;;;;;
54322;;0;2881;SDQ;567;;;;;;;;;;;;;;;;
54323;;0;2881;SFG;567;;;;;;;;;;;;;;;;
54324;Y;0;916;ORY;567;;;;;;;;;;;;;;;;
54325;;0;6460;SXM;567;;;;;;;;;;;;;;;;
54326;;0;1762;ORY;567;;;;;;;;;;;;;;;;
54327;;0;1762;PTP;567;;;;;;;;;;;;;;;;
54328;;0;2879;PTP;567;;;;;;;;;;;;;;;;
54329;;0;2893;FDF;567;;;;;;;;;;;;;;;;
54330;;0;2899;ORY;567;;;;;;;;;;;;;;;;
54331;;0;2899;SBH;567;;;;;;;;;;;;;;;;
54332;Y;0;918;ORY;567;;;;;;;;;;;;;;;;
54333;;0;5920;GEA;2825;;;;;;;;;;;;;;;;
54334;;0;5920;KOC;2825;;;;;;;;;;;;;;;;
54335;;0;2001;ILP;2825;;;;;;;;;;;;;;;;
54336;;0;2001;KNQ;2825;;;;;;;;;;;;;;;;
54337;;0;2001;KOC;2825;;;;;;;;;;;;;;;;
54338;;0;2001;LIF;2825;;;;;;;;;;;;;;;;
54339;;0;2001;MEE;2825;;;;;;;;;;;;;;;;
54340;;0;2001;TGJ;2825;;;;;;;;;;;;;;;;
54341;;0;2001;TOU;2825;;;;;;;;;;;;;;;;
54342;;0;2001;UVE;2825;;;;;;;;;;;;;;;;
54343;;0;5921;GEA;2825;;;;;;;;;;;;;;;;
54344;;0;1998;GEA;2825;;;;;;;;;;;;;;;;
54345;;0;1999;BMY;2825;;;;;;;;;;;;;;;;
54346;;0;1999;GEA;2825;;;;;;;;;;;;;;;;
54347;;0;2000;GEA;2825;;;;;;;;;;;;;;;;
54348;;0;2000;TGJ;2825;;;;;;;;;;;;;;;;
54349;;0;2000;UVE;2825;;;;;;;;;;;;;;;;
54350;;0;2002;GEA;2825;;;;;;;;;;;;;;;;
54351;;0;5919;GEA;2825;;;;;;;;;;;;;;;;
54352;;0;5919;LIF;2825;;;;;;;;;;;;;;;;
54353;;0;2003;GEA;2825;;;;;;;;;;;;;;;;
54354;;0;2004;GEA;2825;;;;;;;;;;;;;;;;
54355;;0;2004;LIF;2825;;;;;;;;;;;;;;;;
54356;;0;3885;SIN;17891;;;;;;;;;;;;;;;;
54357;;0;3077;SIN;17891;;;;;;;;;;;;;;;;
54358;;0;3930;TPE;17891;;;;;;;;;;;;;;;;
54359;;0;3388;SIN;17891;;;;;;;;;;;;;;;;
54360;;0;2279;TPE;17891;;;;;;;;;;;;;;;;
54361;;0;3321;SIN;17891;;;;;;;;;;;;;;;;
54362;;0;3351;SIN;17891;;;;;;;;;;;;;;;;
54363;;0;4144;TAO;17891;;;;;;;;;;;;;;;;
54364;;0;3316;BKK;17891;;;;;;;;;;;;;;;;
54365;;0;3316;HKG;17891;;;;;;;;;;;;;;;;
54366;;0;3316;NKG;17891;;;;;;;;;;;;;;;;
54367;;0;3316;OOL;17891;;;;;;;;;;;;;;;;
54368;;0;3316;PER;17891;;;;;;;;;;;;;;;;
54369;;0;3316;SYD;17891;;;;;;;;;;;;;;;;
54370;;0;3316;TAO;17891;;;;;;;;;;;;;;;;
54371;;0;3316;TPE;17891;;;;;;;;;;;;;;;;
54372;;0;3316;TSN;17891;;;;;;;;;;;;;;;;
54373;;0;3361;SIN;17891;;;;;;;;;;;;;;;;
54374;;0;3390;SHE;17891;;;;;;;;;;;;;;;;
54375;;0;3390;SIN;17891;;;;;;;;;;;;;;;;
54376;;0;2276;ICN;17891;;;;;;;;;;;;;;;;
54377;;0;2276;NRT;17891;;;;;;;;;;;;;;;;
54378;;0;2276;SIN;17891;;;;;;;;;;;;;;;;
54379;;0;3368;SIN;17891;;;;;;;;;;;;;;;;
54380;;0;532;LGW;2297;;;;;;;;;;;;;;;;
54381;;0;532;LTN;2297;;;;;;;;;;;;;;;;
54382;;0;1055;LGW;2297;;;;;;;;;;;;;;;;
54383;;0;1055;LPL;2297;;;;;;;;;;;;;;;;
54384;;0;1706;LGW;2297;;;;;;;;;;;;;;;;
54385;;0;1064;CDG;2297;;;;;;;;;;;;;;;;
54386;;0;1064;LGW;2297;;;;;;;;;;;;;;;;
54387;;0;1064;LYS;2297;;;;;;;;;;;;;;;;
54388;;0;1064;SXF;2297;;;;;;;;;;;;;;;;
54389;;0;1230;BFS;2297;;;;;;;;;;;;;;;;
54390;;0;1230;BRS;2297;;;;;;;;;;;;;;;;
54391;;0;1230;BSL;2297;;;;;;;;;;;;;;;;
54392;;0;1230;CDG;2297;;;;;;;;;;;;;;;;
54393;;0;1230;GLA;2297;;;;;;;;;;;;;;;;
54394;;0;1230;GVA;2297;;;;;;;;;;;;;;;;
54395;;0;1230;LGW;2297;;;;;;;;;;;;;;;;
54396;;0;1230;LPL;2297;;;;;;;;;;;;;;;;
54397;;0;1230;LTN;2297;;;;;;;;;;;;;;;;
54398;;0;1230;MAN;2297;;;;;;;;;;;;;;;;
54399;;0;1230;MXP;2297;;;;;;;;;;;;;;;;
54400;;0;1230;NCL;2297;;;;;;;;;;;;;;;;
54401;;0;1230;SEN;2297;;;;;;;;;;;;;;;;
54402;;0;1230;STN;2297;;;;;;;;;;;;;;;;
54403;;0;1230;SXF;2297;;;;;;;;;;;;;;;;
54404;;0;1517;MXP;2297;;;;;;;;;;;;;;;;
54405;;0;1324;BSL;2297;;;;;;;;;;;;;;;;
54406;;0;1324;CDG;2297;;;;;;;;;;;;;;;;
54407;;0;1324;GVA;2297;;;;;;;;;;;;;;;;
54408;;0;1324;LGW;2297;;;;;;;;;;;;;;;;
54409;;0;1324;LYS;2297;;;;;;;;;;;;;;;;
54410;;0;1212;BFS;2297;;;;;;;;;;;;;;;;
54411;;0;1212;BRS;2297;;;;;;;;;;;;;;;;
54412;;0;1212;BSL;2297;;;;;;;;;;;;;;;;
54413;;0;1212;EDI;2297;;;;;;;;;;;;;;;;
54414;;0;1212;GLA;2297;;;;;;;;;;;;;;;;
54415;;0;1212;GVA;2297;;;;;;;;;;;;;;;;
54416;;0;1212;LGW;2297;;;;;;;;;;;;;;;;
54417;;0;1212;LPL;2297;;;;;;;;;;;;;;;;
54418;;0;1212;LTN;2297;;;;;;;;;;;;;;;;
54419;;0;1212;MAN;2297;;;;;;;;;;;;;;;;
54420;;0;1212;NCL;2297;;;;;;;;;;;;;;;;
54421;;0;1212;SEN;2297;;;;;;;;;;;;;;;;
54422;;0;580;BFS;2297;;;;;;;;;;;;;;;;
54423;;0;580;BOD;2297;;;;;;;;;;;;;;;;
54424;;0;580;BRS;2297;;;;;;;;;;;;;;;;
54425;;0;580;BSL;2297;;;;;;;;;;;;;;;;
54426;;0;580;EDI;2297;;;;;;;;;;;;;;;;
54427;;0;580;FCO;2297;;;;;;;;;;;;;;;;
54428;;0;580;GLA;2297;;;;;;;;;;;;;;;;
54429;;0;580;GVA;2297;;;;;;;;;;;;;;;;
54430;;0;580;LGW;2297;;;;;;;;;;;;;;;;
54431;;0;580;LIS;2297;;;;;;;;;;;;;;;;
54432;;0;580;LPL;2297;;;;;;;;;;;;;;;;
54433;;0;580;LTN;2297;;;;;;;;;;;;;;;;
54434;;0;580;MAN;2297;;;;;;;;;;;;;;;;
54435;;0;580;MXP;2297;;;;;;;;;;;;;;;;
54436;;0;580;NCL;2297;;;;;;;;;;;;;;;;
54437;;0;580;PRG;2297;;;;;;;;;;;;;;;;
54438;;0;580;SEN;2297;;;;;;;;;;;;;;;;
54439;;0;580;STN;2297;;;;;;;;;;;;;;;;
54440;;0;580;SXF;2297;;;;;;;;;;;;;;;;
54441;;0;737;GVA;2297;;;;;;;;;;;;;;;;
54442;;0;3941;EDI;2297;;;;;;;;;;;;;;;;
54443;;0;3941;FCO;2297;;;;;;;;;;;;;;;;
54444;;0;3941;GVA;2297;;;;;;;;;;;;;;;;
54445;;0;3941;HAM;2297;;;;;;;;;;;;;;;;
54446;;0;3941;LGW;2297;;;;;;;;;;;;;;;;
54447;;0;3941;MAN;2297;;;;;;;;;;;;;;;;
54448;;0;3941;MXP;2297;;;;;;;;;;;;;;;;
54449;;0;3941;ORY;2297;;;;;;;;;;;;;;;;
54450;;0;3941;SXF;2297;;;;;;;;;;;;;;;;
54451;;0;1688;BSL;2297;;;;;;;;;;;;;;;;
54452;;0;1688;LGW;2297;;;;;;;;;;;;;;;;
54453;;0;1688;MAN;2297;;;;;;;;;;;;;;;;
54454;;0;1218;BFS;2297;;;;;;;;;;;;;;;;
54455;;0;1218;BRS;2297;;;;;;;;;;;;;;;;
54456;;0;1218;BSL;2297;;;;;;;;;;;;;;;;
54457;;0;1218;CDG;2297;;;;;;;;;;;;;;;;
54458;;0;1218;GVA;2297;;;;;;;;;;;;;;;;
54459;;0;1218;LGW;2297;;;;;;;;;;;;;;;;
54460;;0;1218;LPL;2297;;;;;;;;;;;;;;;;
54461;;0;1218;LTN;2297;;;;;;;;;;;;;;;;
54462;;0;1218;LYS;2297;;;;;;;;;;;;;;;;
54463;;0;1218;MXP;2297;;;;;;;;;;;;;;;;
54464;;0;1218;NCE;2297;;;;;;;;;;;;;;;;
54465;;0;1218;NCL;2297;;;;;;;;;;;;;;;;
54466;;0;1218;SEN;2297;;;;;;;;;;;;;;;;
54467;;0;1218;SXF;2297;;;;;;;;;;;;;;;;
54468;;0;1506;BSL;2297;;;;;;;;;;;;;;;;
54469;;0;1506;GVA;2297;;;;;;;;;;;;;;;;
54470;;0;1506;MXP;2297;;;;;;;;;;;;;;;;
54471;;0;1739;FCO;2297;;;;;;;;;;;;;;;;
54472;;0;1739;GVA;2297;;;;;;;;;;;;;;;;
54473;;0;1739;MXP;2297;;;;;;;;;;;;;;;;
54474;;0;1403;LYS;2297;;;;;;;;;;;;;;;;
54475;;0;465;AGP;2297;;;;;;;;;;;;;;;;
54476;;0;465;ALC;2297;;;;;;;;;;;;;;;;
54477;;0;465;AMS;2297;;;;;;;;;;;;;;;;
54478;;0;465;BCN;2297;;;;;;;;;;;;;;;;
54479;;0;465;BHX;2297;;;;;;;;;;;;;;;;
54480;;0;465;BRS;2297;;;;;;;;;;;;;;;;
54481;;0;465;CDG;2297;;;;;;;;;;;;;;;;
54482;;0;465;EDI;2297;;;;;;;;;;;;;;;;
54483;;0;465;FAO;2297;;;;;;;;;;;;;;;;
54484;;0;465;GLA;2297;;;;;;;;;;;;;;;;
54485;;0;465;KRK;2297;;;;;;;;;;;;;;;;
54486;;0;465;LGW;2297;;;;;;;;;;;;;;;;
54487;;0;465;LPL;2297;;;;;;;;;;;;;;;;
54488;;0;465;LTN;2297;;;;;;;;;;;;;;;;
54489;;0;465;MAN;2297;;;;;;;;;;;;;;;;
54490;;0;465;MLA;2297;;;;;;;;;;;;;;;;
54491;;0;465;NCE;2297;;;;;;;;;;;;;;;;
54492;;0;465;NCL;2297;;;;;;;;;;;;;;;;
54493;;0;465;PMI;2297;;;;;;;;;;;;;;;;
54494;;0;465;STN;2297;;;;;;;;;;;;;;;;
54495;;0;636;LGW;2297;;;;;;;;;;;;;;;;
54496;;0;469;BFS;2297;;;;;;;;;;;;;;;;
54497;;0;1321;CDG;2297;;;;;;;;;;;;;;;;
54498;;0;1321;GVA;2297;;;;;;;;;;;;;;;;
54499;;0;1321;LGW;2297;;;;;;;;;;;;;;;;
54500;;0;1321;LYS;2297;;;;;;;;;;;;;;;;
54501;;0;1321;TLS;2297;;;;;;;;;;;;;;;;
54502;;0;1216;GVA;2297;;;;;;;;;;;;;;;;
54503;;0;1216;LIS;2297;;;;;;;;;;;;;;;;
54504;;0;1216;MAN;2297;;;;;;;;;;;;;;;;
54505;;0;1216;STN;2297;;;;;;;;;;;;;;;;
54506;;0;1280;CDG;2297;;;;;;;;;;;;;;;;
54507;;0;4315;BRS;2297;;;;;;;;;;;;;;;;
54508;;0;4315;EDI;2297;;;;;;;;;;;;;;;;
54509;;0;4315;LGW;2297;;;;;;;;;;;;;;;;
54510;;0;4315;LPL;2297;;;;;;;;;;;;;;;;
54511;;0;4315;STN;2297;;;;;;;;;;;;;;;;
54512;;0;1538;CDG;2297;;;;;;;;;;;;;;;;
54513;;0;1538;LGW;2297;;;;;;;;;;;;;;;;
54514;;0;1264;AMS;2297;;;;;;;;;;;;;;;;
54515;;0;1264;BRS;2297;;;;;;;;;;;;;;;;
54516;;0;1264;BRU;2297;;;;;;;;;;;;;;;;
54517;;0;1264;BSL;2297;;;;;;;;;;;;;;;;
54518;;0;1264;GVA;2297;;;;;;;;;;;;;;;;
54519;;0;1264;LGW;2297;;;;;;;;;;;;;;;;
54520;;0;1264;LIL;2297;;;;;;;;;;;;;;;;
54521;;0;1264;LIS;2297;;;;;;;;;;;;;;;;
